item,category
76854,6300
30236,6300
1488,7209
9522,7209
81646,4280
754,7209
21985,659
54016,4280
14990,9766
63080,562
54416,6261
83966,6261
50151,6261
57800,4292
70903,6261
65295,492
44265,1665
66946,492
59986,12399
50860,492
73732,492
60928,4292
60533,492
70583,4292
72885,598
62892,492
76374,492
81112,492
27779,4521
43116,4505
55817,6261
23943,4520
47834,6261
33801,6261
66838,1665
35583,4505
57031,4520
73775,6261
37557,4521
46102,4520
64083,6261
49876,6261
79034,6261
60324,4520
60052,6261
38903,4301
43383,4283
82268,4283
36837,4282
7042,4284
56151,6261
67101,4282
33057,4283
14497,4283
14095,4282
23839,6261
21638,4285
79978,6261
10904,6261
44143,6261
65347,6261
46623,6261
64315,6261
58230,6261
59781,4284
7705,6261
66558,6261
17332,6251
59584,4520
78205,6300
75737,6432
23790,11791
73965,6261
23323,6300
37189,5957
83377,4280
21441,6261
11956,11791
80383,6261
4584,4305
21422,5828
37881,6261
72013,11791
34311,11791
6626,11791
33309,11791
54121,6261
60688,856
36994,856
74048,4520
72820,6261
61735,856
25430,856
35169,856
78517,856
16091,856
54416,6261
85020,856
70872,856
64892,856
55023,856
75119,856
45839,856
60637,856
52250,856
36049,856
68526,856
70554,856
59931,856
74613,856
54633,856
64740,856
36061,4282
35732,999
74995,492
65877,492
51529,1665
57790,6421
52266,6952
67036,1665
25713,1665
47252,492
55873,598
72916,6952
55494,6427
45875,6554
8674,6794
51836,4292
9509,6735
11291,6421
76223,999
51805,4292
17003,6421
40671,6342
18356,6421
26042,6806
84824,6806
52200,6806
74051,6806
69422,6806
30307,6421
74161,6806
14687,7207
56495,6806
45002,6421
29478,5766
35622,6806
21751,6428
3787,6806
35386,6433
82570,6421
41091,6806
17566,6379
16054,6806
51250,6806
74512,6261
74545,6261
48722,6426
32131,6261
64694,4282
57664,7339
46202,6261
73429,6261
55670,6261
26493,6261
76056,6426
71671,863
54729,6261
50966,7339
60822,6261
61359,4282
30668,6261
55535,6183
58986,4282
57730,4288
63549,6181
69597,6261
3134,6621
79792,8179
48280,6261
25348,6621
65997,4282
36938,6261
79397,4283
75536,6261
62328,4282
71053,6261
71896,4292
78360,4292
60928,4292
73597,4292
36147,4520
81122,4292
56570,4292
81591,4292
65651,4292
43157,4520
37065,4284
73431,4292
27065,6152
13755,7340
304,6539
6305,7340
17798,7340
58427,6426
14665,8111
46522,856
83630,7205
15705,2468
79787,1665
16776,7214
69755,6143
58407,1665
48001,7214
28748,1519
50999,6250
64883,1665
52282,1665
80763,6250
15402,6250
71610,6261
36230,6421
44410,6421
77226,6421
46032,6423
19846,6421
10457,4301
82285,6512
40951,6512
37682,4283
21610,6421
42934,6423
45714,6427
72190,6300
70947,6423
36877,6423
24120,6423
29614,6423
28783,6300
57578,6300
14832,7184
59392,6426
62799,1665
52777,4292
67121,6261
59508,4292
73318,6426
71928,6261
50854,6261
67707,6261
8497,6426
51637,4292
61065,1665
50781,4280
39568,4283
58918,4281
29694,4283
31847,4283
48172,4283
78680,1665
25578,4283
68766,6300
56168,4283
32086,4283
27170,4520
34315,4520
65152,4520
58769,4280
55314,4280
60960,4283
50103,4520
57797,5539
44176,4520
62199,4520
65356,4280
61175,4520
60359,4520
27568,4520
45638,5950
55336,4520
45556,567
67325,4281
48181,4281
63883,4520
78780,4520
84161,4280
54374,4281
73934,4282
46345,4282
56713,4520
57414,4280
72042,4281
2279,5539
81105,1665
64746,4282
36268,562
62335,7429
25804,6423
56462,4279
71704,6261
22694,7429
66736,6423
23457,4609
50507,4282
29397,6427
63440,4521
51094,1665
46987,4521
69284,6423
44034,6261
83036,4282
37343,1665
46312,7429
62648,4284
57290,4281
31194,6423
80497,6261
55953,6952
77489,4282
13276,4609
71937,6183
39985,4609
67200,6261
49407,4282
16370,6427
43622,6423
66922,6261
71960,4284
63919,6261
49067,6423
13119,4609
44921,4521
49152,6261
48219,6423
78208,1665
47271,6427
76137,1665
71950,6261
49543,6261
68406,6261
71155,6427
84210,6261
78238,4281
66415,4292
56725,4521
38319,4281
59099,4521
47352,1665
43582,6261
46020,6261
58953,6261
2728,6055
80476,6181
21844,6181
10451,6181
40146,4267
55439,6181
29382,4267
8126,12416
61243,10952
58986,4282
31392,4282
67366,4282
67097,6491
19305,9455
52957,4282
83455,4282
63551,4282
83483,4282
44065,6261
11628,856
59580,5957
54793,6261
42368,4520
59552,856
60553,856
69385,4280
49740,7635
55926,4282
49795,856
46414,6261
22103,6519
7772,6261
24642,6519
40117,6523
63638,6261
24979,6261
50308,6261
39953,6261
31262,4284
46256,6261
65193,6519
48561,6261
23159,6736
45617,6261
70423,6261
34431,6261
34602,6261
75666,6261
75211,6261
54425,6261
71129,6261
66567,6261
16226,4289
19417,5327
64359,6261
55605,11152
74065,1665
37572,7146
73303,7146
49860,8115
7653,4384
43672,8113
69855,6181
23298,11800
14297,5510
56716,6736
55095,7146
53014,122
67246,6261
70137,6261
76227,6261
27070,6261
63406,6261
33149,6261
68165,6261
78243,6261
16549,9095
83790,6261
39812,6261
76272,6261
28112,6261
9351,8071
48207,8071
63087,6519
49623,6519
64451,6261
69433,8071
40528,6523
80274,4292
59777,6261
83379,6523
74653,6519
2118,4284
83415,4284
42457,4284
37879,2252
67294,4284
59449,4283
69765,4280
59739,5953
82180,4280
51856,4283
62648,4284
62378,4520
84324,1665
68024,1665
76484,4526
72624,4520
3483,10942
14665,8111
68750,1665
71641,4526
78749,1665
51151,6261
17505,8111
23937,5954
64527,4282
68098,6261
16708,8111
58768,1665
76955,4520
18999,8111
28945,4280
75266,11467
76802,4541
42328,562
46502,7205
53179,6426
13041,6251
18031,6244
70960,4280
60967,7205
65532,4280
84896,6251
55314,4280
79831,6251
75043,4283
48737,6423
33746,6421
14661,6421
51941,6423
48636,6423
70854,6421
24107,6432
19181,6432
13121,6421
51565,4520
68859,4281
32031,6421
83545,4283
54948,4281
59946,4520
43924,6421
70355,6421
67396,5467
81389,1665
45369,4520
41662,4520
75068,4520
76413,4520
55475,4281
52476,6423
57487,6423
12361,9494
9294,10912
7678,9455
13217,7762
79193,6261
4585,9446
6911,7764
19954,4534
52797,9687
54236,9689
38691,9495
36609,7762
72861,9713
46382,6261
80901,1665
1323,7762
6958,4534
69532,9494
62750,9455
50495,7762
6084,7762
12499,7646
51592,9455
1529,9455
2857,9446
24378,9455
67624,932
37389,932
52077,4283
46697,6261
32874,932
2048,6152
47282,6261
28690,932
45622,932
29425,6152
13507,6247
37703,6261
9353,5201
48108,6300
76488,6261
20966,7214
68653,4280
73101,6261
68554,4280
66028,562
65751,562
50919,4283
23541,4521
30032,4521
5694,6426
2344,7762
17742,7762
4893,7762
21545,6426
84436,7762
522,7998
48203,6426
47700,6426
8707,6427
17308,7214
45941,6432
19955,7214
71575,6261
77498,6432
84115,4282
54394,6432
55082,6261
66534,6261
65752,4284
33500,7214
63005,6432
81541,9447
4117,10725
70243,7548
49662,7548
30004,6261
32871,856
34458,9458
54315,856
44655,856
61556,6261
65560,6261
57135,6423
55442,4521
39259,6423
2583,11791
14539,10924
17554,4532
35345,11791
27280,1157
2387,1157
31546,11791
77328,1157
2321,1157
49067,6423
18371,1157
46264,4280
47922,1665
57714,11791
60071,6432
23845,4280
67101,4282
20483,1157
60971,6426
36260,6519
58318,5433
49017,6427
75357,6426
36320,6426
36603,5436
61178,6261
41269,6426
50373,6519
57920,5166
59605,4282
73583,4282
62188,4520
36343,5166
54240,4520
40660,4282
73324,4282
72738,4520
36822,5953
27288,6252
19630,7266
16966,8582
77698,7266
3905,7266
51827,7266
1736,7289
21575,8582
2356,7266
14333,7266
9990,7272
44483,1665
46861,6261
66258,1665
63279,6261
49109,6261
66449,1665
63321,6261
58580,5166
72042,4281
62116,4521
43938,4284
76369,6261
63423,4282
41327,4283
65866,4282
43641,4283
21362,4283
37188,6426
76614,6423
37653,4283
38750,4282
40985,4283
14646,11465
9224,4609
12770,11465
2915,9172
18954,11465
5930,4513
8703,11465
8828,11465
11247,11465
36550,11447
28989,4292
78468,11123
34824,4280
31786,4280
73842,4520
36484,4280
46807,4520
45615,11123
55890,4281
38944,4521
70553,4280
70859,4281
29574,4280
46750,4281
47400,6261
44836,6736
75052,6736
80829,4284
65070,6261
8204,5166
20531,6261
55240,6736
31620,1665
46229,1665
69175,6736
58248,6736
72111,6736
44000,6261
46223,6736
81727,5166
40573,6736
81705,6736
25653,6261
40740,5954
64509,1665
77250,1665
2670,6426
78071,6261
16886,4292
70405,1665
79287,4292
28451,6426
35222,4280
18683,6423
17919,6139
58230,6261
42286,6261
23660,6423
73075,6261
27300,7339
72733,6261
44363,6423
34387,7214
7003,4282
78975,6261
48953,7214
68129,6261
29416,6261
70585,6261
25605,6423
52634,6139
29493,5539
46763,6261
23160,6423
30861,6423
24926,6423
36746,4521
12266,9455
9665,7845
30941,7109
30418,9458
8421,9455
1067,9455
8069,7845
95,9458
36297,9455
7478,9458
66014,4284
24005,6152
54825,4282
51120,4282
73099,10717
84100,4521
36825,4284
65161,4282
58889,4284
45094,10717
52576,4282
37770,4284
62446,562
38506,8113
55954,562
47625,6300
45890,562
65751,562
46107,562
56133,562
53224,562
43320,562
82848,1665
45021,1665
40509,6261
75815,4281
24467,1665
82272,1665
66605,4281
70839,1665
85331,4281
36486,4520
19333,4759
61978,6427
25489,5327
75010,4281
44961,1665
44948,6427
41563,6261
56556,1665
43081,6426
48269,6427
43991,6512
58697,4281
28934,4521
64826,4282
53006,6261
32254,4521
57092,4520
78701,6426
64133,4282
8026,6426
17329,4520
59079,562
38924,6426
35667,6426
64827,4282
1585,7184
60529,4520
64102,6261
82014,1665
50162,1665
82443,1665
51823,4526
52209,4281
66204,1665
63394,4526
62453,1665
55333,6261
77489,4282
16325,2200
6822,5954
57147,4282
36687,4282
11303,4282
44002,6261
26076,4282
81232,4282
54522,6300
83036,4282
57104,4282
34798,6261
50447,6261
67098,2312
48026,6261
52597,5467
41481,5467
54458,6952
43832,6952
33570,5779
80359,6952
69101,6952
50838,6952
80074,7146
45891,6952
8718,7146
26295,856
56951,4280
10115,6548
23378,6512
28340,6426
48080,6426
42595,6426
58424,1665
67453,6423
6892,4520
32935,6261
58002,6423
9176,7548
66415,4292
46571,4282
16288,7548
43701,6300
7530,6261
861,6245
31984,6512
11682,4546
13432,7548
42537,4292
25825,7548
5304,4292
60245,6261
61755,1665
54855,6261
69993,1665
52011,6261
11644,7209
42881,4283
52513,4281
5499,999
75733,6261
46189,999
6122,9714
25459,4304
61542,9784
5744,9714
31077,9714
14629,9714
9918,6379
58380,9714
20786,4570
18326,9714
14116,9714
29072,4428
30988,9881
14431,9714
12104,6379
50815,4570
6659,531
66897,6261
37703,6261
67953,6261
80015,6261
40716,6261
67047,6261
68921,6261
57981,6261
79910,6261
67038,6261
78171,6261
66552,6261
35876,5954
46623,6261
57752,6261
68669,6261
2279,5539
13248,4284
64730,6952
40618,4745
27857,731
21760,6952
68801,6736
16999,4745
52754,6736
26384,6736
84539,6952
38228,4520
35110,4520
29384,6448
48215,4520
22569,6736
51221,731
73736,6952
44370,6952
79910,6261
85053,6261
58115,6244
53006,6261
31699,6421
64680,6421
79596,4282
26852,6251
62553,4281
58254,6261
67054,6261
24879,6251
51806,6261
42040,6427
85171,6421
45617,6261
13753,6244
79619,4284
36292,6261
3174,5989
71042,4284
66560,6427
17643,6847
5718,9687
42329,9458
63186,6426
27823,9457
81134,2058
68841,6427
69993,1665
2608,9457
32216,4753
24121,9457
5560,9458
15684,1044
596,4290
67212,4289
27762,5166
58109,4289
66379,4290
31337,4290
73635,4289
14522,4289
4501,116
65912,770
18993,4289
4218,4289
81566,4289
36317,4289
65615,4282
56023,4284
85000,4284
60585,4282
65945,1665
55053,1665
24407,4284
81085,4280
65310,4282
65230,4282
63708,4282
62813,4282
61151,4282
83033,4281
76723,6806
33364,4284
53094,4282
75493,4280
34260,4292
61890,6952
56906,770
79134,4282
72118,6261
63559,6261
82595,6261
78405,6261
83299,6261
58953,6261
78800,4281
57441,6426
63511,7146
40139,6426
47663,6426
58379,856
78235,4281
57802,4282
15165,11931
4638,11931
70802,6423
79683,11931
22128,2315
45045,2315
23303,4816
23709,5339
76566,7635
1944,11925
50006,877
24816,11186
19183,2135
69564,531
8277,877
1055,10701
47325,877
6221,10701
32627,877
79509,531
37400,7214
53282,9494
34284,6426
54931,6423
65326,4617
48859,1665
61711,4521
63139,4281
43273,6426
62359,6736
19656,10579
69993,1665
35615,6426
59079,562
55735,4281
46289,1665
83115,6426
21159,4617
46972,6736
17594,11449
79642,4281
58295,4282
78215,4282
73089,4282
65517,4282
56997,4284
36896,1665
67099,4282
68364,6426
76290,4282
57262,6511
56738,6261
78034,6952
58796,4521
33208,856
66337,6952
73736,6952
75623,6183
25234,856
84666,6183
6667,6183
26336,856
61506,6183
58108,6183
79449,6183
75572,1665
43103,3787
34439,6511
65778,1665
79623,1665
83374,1665
73491,1665
71753,7205
63378,1665
54179,1665
24283,6410
60926,4281
44403,6736
75261,1665
68963,4292
73312,1665
76500,1665
73078,1665
41421,5327
57944,7146
25756,9772
56263,5327
27702,5327
23119,5327
67300,7146
18272,5327
75183,1665
34177,5327
40602,5327
14851,5327
23644,5327
41701,5327
56129,6183
68696,5539
68603,4292
55978,6426
65457,4282
58986,4282
65866,4282
29628,6261
28729,4280
51797,4280
59411,4280
84929,4282
69428,4280
14695,4282
81150,6736
40393,6736
84276,6736
33532,4570
77616,6736
1467,530
58624,6737
22392,6735
65583,6736
55781,6261
71724,6261
8430,4282
50005,6261
32069,6261
43445,6261
74065,1665
82642,6261
63513,1665
76420,1665
19928,6261
62672,1665
41827,6261
67557,1665
84100,4521
71706,1665
73146,6261
47050,1665
50308,6261
29189,6261
83525,6261
47616,6261
20233,6261
54426,6261
67945,6261
66755,6261
58098,6261
26503,8056
46279,8056
82330,2848
35887,4281
69638,4520
76593,4520
47792,7999
73720,8056
33769,6261
56341,4505
80736,4520
80815,8056
54117,562
51456,11435
33830,4541
3845,4541
21736,6952
3092,11435
24397,4541
44179,4541
23295,4541
69936,4541
77635,4541
12183,11435
68318,11435
84232,11435
73433,4541
79288,11435
53094,4282
68334,4283
46389,6261
23843,4283
85047,8113
49596,6300
12758,4283
3305,6423
33320,6152
75407,6735
7431,6181
24630,7403
34851,856
56148,6057
21457,366
74295,6182
48872,856
7124,484
12983,6181
6780,366
46791,7146
26295,856
75665,6183
80171,6261
79994,6183
45269,6300
39057,6183
36581,6183
72090,6261
30703,4284
32935,6261
70995,4284
53816,6554
74080,4284
72005,6261
51507,6261
47689,4280
77916,856
57275,6261
59219,6261
44065,6261
50173,6261
61211,6261
57582,6261
36610,6261
48162,6261
47261,6261
32309,6261
32441,6261
79124,6261
81037,333
61065,1665
22996,2252
62669,6426
75839,1665
69435,1665
31343,10810
42820,1665
79309,1665
84336,1665
47854,333
63969,6261
52616,6261
51648,6261
50480,6261
39240,6261
70226,6261
70141,4284
72677,6261
36463,6261
49837,6261
55357,6261
81354,6261
26790,6261
68522,6261
39107,6261
14148,6261
50388,6261
29766,6421
19809,6421
11923,286
55693,6421
14031,6421
76409,6407
83036,4282
72460,6421
63779,6421
59084,4282
28205,6421
40551,6421
38338,839
13856,6421
20767,6412
79113,4282
81478,6421
35278,6246
30504,6421
16386,286
83395,4282
53812,7762
45642,4551
22930,7759
10292,7631
14743,4305
13957,7764
2777,7759
15842,4551
38561,7631
35209,4856
73231,9713
13805,4856
45739,7631
21919,7631
11547,1624
38106,7764
35498,4856
65969,9112
74155,5474
40234,4283
55982,4284
73042,4521
42064,1665
57182,1665
54038,4282
72638,1665
47533,1665
19916,8111
65165,4282
79077,1665
39540,8111
35841,4282
70520,4280
27779,4521
35187,4520
66682,4520
58186,4520
54970,4520
41991,4280
57780,562
68654,4280
71353,4281
27416,6261
71184,6261
40237,6261
82585,6423
23450,4620
67652,6261
39165,6261
55982,4284
41724,6261
13966,6261
51840,6423
6636,4620
71301,6261
81922,6261
77008,6512
20957,2146
58848,6512
13528,5171
79284,4280
35508,6261
46085,6426
64153,6512
84026,6261
40283,6261
68226,4281
51767,6261
62282,6512
56264,6261
83540,1535
12259,1535
50488,6300
50875,6300
70796,6300
68133,6300
72118,6261
80847,1535
65481,6300
16011,1535
38421,6300
74600,1535
57973,1535
64448,4284
81850,1665
43391,1665
39068,1665
70921,6806
72265,1665
58492,1665
78832,1665
75057,1665
58284,1665
64694,4282
40785,4283
57510,6736
57539,6426
38497,6426
5975,123
79615,4287
48510,6426
80985,4284
65031,4284
55051,6426
71877,6426
49341,6426
68137,6736
50597,6244
62294,4282
71960,4284
60588,4280
64760,7146
50996,6183
36721,5539
34305,4520
64657,7146
12636,6508
39890,6261
63992,6511
75005,6261
63573,6183
35094,4520
40833,4520
37044,4284
37065,4284
62199,4520
2687,4520
67821,4520
52930,4520
34884,4520
51066,4520
76052,4520
26346,4520
21489,4520
46179,4520
81248,6426
24859,7205
82414,1535
82638,4284
6706,4284
83839,1535
12872,1535
12464,1535
43704,1535
66191,4280
3156,6421
9502,4284
27271,4282
24472,4284
74943,6522
71896,4292
64699,4288
77111,6519
84332,4288
68577,4520
57758,4520
46758,4288
38243,4520
42439,6519
76182,4288
45727,4520
65398,4520
66753,4288
55333,6261
51507,6261
40980,598
76064,1665
78071,6261
63323,6183
69553,2252
66448,4281
75913,1665
69542,5779
59557,6523
60616,6525
72826,6525
75910,6519
83959,6519
23090,4526
82308,6519
45380,6519
62113,6523
35637,4526
61596,2252
52766,562
77010,562
31824,4280
82685,562
83602,4280
68415,562
53601,6261
33138,770
75701,562
59079,562
54715,4280
62448,4280
66365,4281
25726,4521
53783,4283
57605,4521
59694,4283
56723,4281
54132,562
38045,562
61041,5954
10692,4281
77688,1665
43874,6261
80855,4282
80015,6261
83572,6261
73131,4282
76465,4281
46412,6261
66585,5189
63942,4282
52580,4282
69613,4281
66723,6261
76475,1665
74731,6261
20944,10311
39483,688
37409,4617
43502,4617
33927,10311
23556,4617
5174,4617
36626,4617
35324,4617
2877,4617
11062,4284
54712,4281
64088,4520
52046,4520
64752,4281
37423,4520
37536,4284
61963,4281
72972,4281
54946,4520
69551,4520
76627,6261
55406,4281
71095,4281
58660,4520
77092,1665
72116,1665
59333,4281
31729,3112
64820,6423
65635,6427
76500,1665
53305,4505
43693,6952
76859,1665
73359,562
34914,4385
19410,4505
66448,4281
55326,4281
18995,4281
33350,4281
50148,4282
66365,4281
20900,4291
73360,4520
67541,4520
75435,4282
60724,4282
72481,4281
35197,5515
22540,5515
50807,4282
59690,4282
2537,8073
20526,8073
8892,5332
49557,844
3091,11141
17779,11141
21712,5932
18205,5932
20614,8073
11541,667
22339,8073
25554,8073
42601,11152
7961,8073
11764,2401
52835,6566
30141,11152
63541,11152
43835,8199
9769,9380
14315,11159
23307,11159
6419,11159
33482,11152
22524,11159
15426,5932
1244,7970
8922,11159
14827,5330
14938,5932
44203,11417
4736,11159
35487,1557
2535,8073
41223,667
68369,4521
75317,4283
22119,569
22520,6426
80941,932
85262,4281
75554,4283
29172,6426
55815,4281
77853,6426
3232,2814
26491,4280
73064,6261
55326,4281
58833,4267
33941,5957
58606,4292
226,6343
74954,6432
46020,6261
39498,6432
35193,6426
74731,6261
50308,6261
65743,6261
59266,6408
20075,5263
56658,6416
75369,6416
3223,1101
63474,1102
52550,5488
63930,385
58610,7211
43057,6408
45835,5906
6428,5263
76121,6416
78809,6426
67209,1665
84317,6426
65106,1665
44503,6423
78210,1665
78423,6423
19478,8169
28688,6427
40353,4282
33288,6423
55409,1665
55325,4282
80433,1665
44240,1665
82234,4520
3097,6426
53801,6423
66972,1665
43051,6426
6020,5539
3568,5539
50628,6426
53610,6426
49377,4281
31334,5539
78702,1665
69261,1665
80084,4281
81398,4281
65993,6300
70650,6423
74536,6261
9163,6423
81116,6261
19085,6423
62863,6426
61975,6423
37224,6735
61667,4281
82696,6426
61743,6261
69020,6427
41083,6261
56797,6261
50005,6261
28170,6261
70095,6427
54761,6261
47282,6261
77972,6261
66013,6261
56555,6261
50293,6261
67832,6261
67298,6261
66204,1665
53209,1665
74471,6261
70451,1665
81354,6261
62921,1665
52287,6261
59941,6261
10907,6426
35143,1665
28897,6426
57472,6426
53595,6261
70870,1665
22012,6261
39523,5954
29407,4280
62294,4282
76209,6261
50016,6261
24976,4280
68375,4505
54055,6261
31097,4282
38271,4282
68854,1665
62528,4282
60784,4282
62813,4282
31634,6254
51377,4282
72346,4281
18356,6421
41508,4292
57219,4282
46501,6426
49761,6421
60635,6421
64527,4282
56736,4282
76701,1665
51596,4281
38327,4280
66898,6423
24726,6423
70545,6423
14306,6423
61798,6426
11715,4280
2003,6423
29120,6426
40713,6423
34929,6423
78941,6426
33734,4284
26658,4521
67477,6426
70840,6261
79706,6261
65297,6261
57066,6426
58470,6426
76364,4505
62376,6261
67433,6426
55093,6426
83878,6261
