iid_target,iid_neighbors,ratings
067174139X,671748084,1
067174139X,743467655,1
345273303,034532580X,1
345273303,345352017,1
345273303,345292456,1
440201101,688069355,1
068484477X,671577050,1
068484477X,068484477x,1
393317552,393038912,1
375504397,345441036,1
452283205,525945814,1
316779237,316779989,1
393040135,452278988,1
451139739,451128370,1
451139739,451137965,1
451139739,670220264,1
451139739,451128389,1
451139739,451150694,1
038072975X,380729768,1
038072975X,380729741,1
014006690X,140065504,1
014006690X,140072748,1
014006690X,140073760,1
451185560,045120994X,1
553148001,553250426,1
553148001,553238973,1
440213525,440220602,1
451188462,451190750,1
451188462,451160916,1
451188462,670868361,1
451188462,451169514,1
451188462,451193881,1
034525855X,345304225,1
441135560,441735762,1
671019449,671443283,1
671019449,671640453,1
671019449,671648144,1
671019449,671462970,1
671019449,671682881,1
671019449,671682911,1
671019449,067168289X,1
671019449,671606840,1
671019449,671682873,1
671019449,671682903,1
60283122,64408639,1
60283122,64407675,1
60283122,64407691,1
60283122,64407683,1
60283122,60283130,1
60283122,60283157,1
60283122,60518286,1
439136350,439139597,1
439136350,439064864,1
439136350,439136369,1
439136350,807282324,1
439136350,807282316,1
439136350,786222743,1
440111811,440173922,1
440111811,440173701,1
440111811,440186560,1
440111811,440146577,1
440111811,385292597,1
440111811,440166497,1
312870582,812568710,1
3453061187,345307565X,1
3453061187,3453071174,1
3548257623,3548256007,1
553297988,553297996,1
553297988,055329802X,1
679448594,446604275,1
671867172,671867164,1
425189104,425184307,1
446613436,446532452,1
449006530,345433319,1
006109157X,61090808,1
440221315,440224845,1
440221315,440223237,1
440221315,440224780,1
440221315,440221501,1
345444892,449001962,1
345444892,375500707,1
345444892,449006689,1
446527785,446611867,1
375500685,067943528X,1
375500685,679435301,1
375500685,679435352,1
375503218,375706933,1
042518336X,399146911,1
836204387,836218981,1
345441435,345439015,1
64407055,60275103,1
689710887,20421907,1
141309814,441004997,1
1590522265,1590521986,1
743422961,074342297X,1
60532149,60557109,1
446526479,446678112,1
842343253,842343261,1
842343253,842343318,1
842343253,842343326,1
842343253,842321969,1
842343253,842321950,1
140131566,670826472,1
440224845,440223237,1
440224845,440224780,1
440224845,440221501,1
671864173,670839809,1
671864173,671501488,1
440200989,440214734,1
671568175,684803968,1
449221504,449219364,1
449221504,449219461,1
446607193,446519804,1
446607193,446527017,1
446607193,446519790,1
446607193,446604232,1
446607193,446519782,1
446607193,446527033,1
671705091,743457269,1
671705091,743439724,1
671705091,067102700X,1
671705091,671007599,1
451198506,451188616,1
440223237,440224780,1
440223237,440221501,1
1558747109,1558747117,1
786884142,330361120,1
440211263,385301499,1
553260111,553242962,1
553260111,553199412,1
553260111,553228129,1
380775840,380973170,1
380775840,380789876,1
380775840,380789884,1
394900014,394800028,1
440225892,440225884,1
440225892,440236347,1
440225892,440226031,1
440236371,440236347,1
1551660261,1551668815,1
1551660261,1551660393,1
1551660261,1551660105,1
743411439,743204832,1
553347233,553268074,1
553347233,805000585,1
684865742,068487217X,1
684865742,671045555,1
385313632,440224705,1
866119892,866119639,1
866119892,866119728,1
866119892,866119868,1
380772469,380898187,1
380899361,380761483,1
380899361,380893002,1
671728571,743467191,1
821762559,821755498,1
821762559,821751875,1
425116840,425147584,1
425116840,425158632,1
425116840,425109720,1
425191184,399148701,1
399142991,380732149,1
836218221,836218051,1
836218221,836220889,1
067988288X,679882901,1
067988288X,679882898,1
067988288X,067988291X,1
590251597,590435124,1
590251597,590435698,1
590251589,590482378,1
590251589,590425013,1
590251589,590251635,1
590251589,590470140,1
590227637,590435132,1
590224735,590433881,1
590224735,590251619,1
590224735,590435744,1
590224735,590339508,1
590224735,590449672,1
141301074,141301155,1
141301074,141301104,1
141301074,141301147,1
141301074,140314067,1
141301074,141301139,1
141301074,140386882,1
452278902,451933028,1
074343627X,743467523,1
074343627X,671039725,1
074343627X,743455967,1
074343627X,671024256,1
074343627X,B0000E63CJ,1
039914465X,425172546,1
1558747699,1558748903,1
1558747699,1558747141,1
1558747699,1558744592,1
1558747699,155874715X,1
1558747699,1558745432,1
1558747699,1558749780,1
067102423X,684853507,1
067102423X,671582348,1
345334531,345376048,1
316316962,316346624,1
786884061,786863625,1
399143947,375403531,1
66211085,61032042,1
014004387X,140167943,1
393960579,393962938,1
393960579,393966356,1
486264785,486264645,1
486264785,486264661,1
486264785,486264696,1
486264785,486264769,1
486264785,486293084,1
486264785,486264726,1
60809833,60929871,1
60809833,60830956,1
441172660,042507160X,1
553550039,055357535X,1
61091871,61091960,1
425090787,042512519X,1
425090787,425104273,1
425090787,042510429X,1
425090787,425071545,1
425090787,425054659,1
425090787,425039234,1
553268880,395353009,1
399145869,399143718,1
399145869,399144595,1
446521582,446675059,1
151002630,156006219,1
316666009,1586210564,1
316890197,316095575,1
446675253,446606251,1
446675253,316340944,1
345391810,345391829,1
345391810,671739670,1
345391810,671701606,1
140620524,140621326,1
140620524,140620648,1
140620524,140620176,1
140620524,140366733,1
140620524,816725470,1
440216540,374109990,1
449209598,449212750,1
449209598,449219399,1
449209598,449206211,1
449209598,449209695,1
449209598,449206181,1
449209598,449219372,1
449209598,449213323,1
449209598,449219402,1
449209598,449001946,1
449209598,449219380,1
449209598,449205029,1
140431357,140431225,1
140431357,141439599,1
140431357,140443223,1
155054439X,1550541129,1
155054439X,312194404,1
155054439X,312167792,1
060980619X,609804138,1
61042005,61041998,1
425046117,553212486,1
553582755,553801376,1
486282694,486277909,1
486282694,486268705,1
486282694,486285537,1
486282694,486270734,1
486282694,486266842,1
486282694,486284670,1
486282694,486278026,1
486282694,486272818,1
486282694,486272648,1
486282694,048627053X,1
486282694,486275574,1
486282694,486278042,1
486282694,486282252,1
486282694,048626968X,1
486282694,486266907,1
486282694,486268756,1
486282694,486277852,1
486282694,486284824,1
486282694,486275426,1
486282694,486277860,1
486282694,486266893,1
486282694,486268780,1
486282694,486275590,1
486282694,486266826,1
486282694,486284727,1
486282694,486277828,1
486282694,486268713,1
486282694,486287475,1
486282694,486268659,1
486282694,486282147,1
486282694,486272788,1
486282694,486278085,1
486282694,486287386,1
486282694,486287319,1
486282694,486287149,1
486282694,486275442,1
486282694,486266877,1
486282694,486272737,1
486282694,486287297,1
486282694,486282406,1
486282694,486282228,1
486282694,486266869,1
486282694,486280578,1
486282694,486287491,1
486282694,486268772,1
486282694,486268721,1
486282694,486287734,1
486282694,486268632,1
486282694,486287262,1
486282694,486282082,1
486282694,486282015,1
486282694,048628512X,1
486282694,048626873X,1
486282694,486277887,1
486282694,486268675,1
439099404,451523555,1
439099404,590433520,1
439099404,590408003,1
671759213,671759205,1
044651652X,446364495,1
044651652X,749320346,1
142002267,618015841,1
440409942,440407532,1
590438069,590416413,1
380720132,380702843,1
380720132,380710404,1
380720132,380803739,1
842329277,084232920X,1
842343296,842343261,1
842343296,842343318,1
842343296,084234330X,1
842343296,842343326,1
842343296,842321950,1
842343288,842343261,1
842343288,084234327X,1
842343288,842343318,1
842343288,084234330X,1
842343288,842343326,1
842343288,842321950,1
345339738,618002243,1
345339738,618129111,1
345339738,039548930X,1
345339738,618260285,1
345339738,395272211,1
590461001,590453874,1
590461001,590432796,1
842343261,084234327X,1
842343261,842343318,1
842343261,842343326,1
842343261,842321969,1
842343261,842321950,1
084234327X,842343318,1
084234327X,084234330X,1
084234327X,842343326,1
084234327X,842321950,1
446679593,446611085,1
446690295,446530085,1
886774268,886773520,1
886774268,886774012,1
886773520,886774012,1
1573225517,140293469,1
1573225517,1573228214,1
380973650,60558121,1
380973650,2846260338,1
842373195,842374183,1
752844059,752848224,1
752844059,075284413X,1
752844059,312206100,1
752844059,752844148,1
440208459,440204208,1
440208459,440213320,1
440208459,440210690,1
752848224,075284413X,1
752848224,752844148,1
752848224,316766844,1
075285111X,752858963,1
380725835,380725827,1
886775876,886775493,1
886775876,886774616,1
886775876,886776430,1
886775876,886775302,1
886775876,886774713,1
886775876,886775752,1
886775876,886776511,1
886775876,886775914,1
886775876,886775132,1
886775876,886775582,1
886775876,886776813,1
805033203,345332636,1
451147367,451191935,1
451147367,453005071,1
312283709,031242227X,1
60987529,60392827,1
671567829,684800039,1
449241114,449206440,1
394561236,345354729,1
441004164,441005489,1
441004164,441006949,1
441004164,441005993,1
441004164,044100315X,1
441004164,441006108,1
441004164,441006930,1
441004164,044100508X,1
553277472,688002307,1
553277472,553103105,1
553277472,60958324,1
553277472,688171664,1
345443020,345459407,1
068487217X,684872153,1
068487217X,684843137,1
684853159,684855364,1
1573228281,1573221465,1
446608262,446520659,1
446608262,1570426600,1
440214432,385308469,1
440225779,609601121,1
684855380,684847450,1
525946233,525947736,1
525946233,452284015,1
525946233,752848259,1
425161617,425092917,1
375410848,375724672,1
375410848,1402511779,1
373710348,373710658,1
373710348,373709811,1
553560247,055308576X,1
345416600,517595753,1
345416600,345440633,1
345416600,345431693,1
345416600,449909735,1
345416600,345440641,1
887309100,088730866X,1
1593080255,141439572,1
1593080255,140437843,1
1593080255,451519671,1
950491036X,8408043641,1
64408639,64407675,1
64408639,64407691,1
64408639,64407683,1
64408639,60283130,1
64408639,60283157,1
553295772,553072633,1
743410246,743445643,1
743410246,743445627,1
743410246,743445600,1
743410246,743418522,1
743445643,743445627,1
743445643,743445600,1
743445643,671541501,1
743445643,743400518,1
743445643,074340050X,1
743445643,671024035,1
743445643,671784935,1
743445643,671014714,1
743445627,743445600,1
743445600,743400518,1
743445600,074340050X,1
743445600,671789589,1
743445600,671784935,1
812575717,812589041,1
812575717,765300176,1
671026356,671039288,1
671026356,671026364,1
671026356,743400399,1
671026356,743412419,1
671026356,671021354,1
671026356,671039199,1
671026356,671017136,1
671026356,671017128,1
671026356,743400348,1
671026356,671039296,1
671026356,067103930X,1
671026356,671021362,1
671026356,671041754,1
671026356,671026283,1
671026356,671042602,1
671026356,671026305,1
671026356,671026321,1
671026356,743400410,1
671026356,743400429,1
671026356,671039210,1
743427602,671039288,1
743427602,743400399,1
743427602,743412419,1
743427602,671021354,1
743427602,671017136,1
743427602,743400372,1
743427602,743400364,1
743427602,671041754,1
743427602,743427327,1
743427602,074342736X,1
743427602,743427343,1
671039288,671026364,1
671039288,671021354,1
671039288,671039199,1
671039288,671017136,1
671039288,671017128,1
671039288,743400348,1
671039288,671039296,1
671039288,067103930X,1
671039288,671021362,1
671039288,671041754,1
671039288,671021346,1
671039288,671026283,1
671039288,671026305,1
671039288,671026321,1
671039288,743400410,1
671039288,1569714290,1
671039288,743400429,1
671039288,671039210,1
671039288,1569714509,1
671026364,671021354,1
671026364,671039199,1
671026364,671017136,1
671026364,671017128,1
671026364,743400348,1
671026364,671039296,1
671026364,067103930X,1
671026364,671021362,1
671026364,671041754,1
671026364,671026283,1
671026364,671026305,1
671026364,671026321,1
671026364,743400410,1
671026364,743400429,1
671026364,671039210,1
671526103,671021257,1
671526103,671008781,1
671526103,671008803,1
671526103,067152609X,1
671526103,671551310,1
671021257,671008781,1
671021257,671002570,1
671021257,671008803,1
671021257,067152609X,1
671021257,671551310,1
671021257,671551329,1
671021257,671520369,1
671021257,671008846,1
671008781,671002570,1
671008781,671008803,1
671008781,067152609X,1
671008781,671551310,1
671008781,671551329,1
671008781,671520369,1
671008781,671008846,1
743439775,743444531,1
743439775,074344454X,1
743439775,684855526,1
590482378,590425013,1
590482378,590251635,1
590482378,059047006X,1
590482378,590470140,1
590482238,059042498X,1
590482238,590433474,1
590482238,590435701,1
051512608X,515124893,1
051512608X,399144412,1
451124383,688011500,1
451408888,6512062,1
671524968,671708228,1
553574671,553100017,1
61057819,380633132,1
312956126,330336630,1
385334729,440235804,1
3257231393,3257229364,1
3257231393,3257231008,1
3257231393,3257229909,1
067088300X,140292683,1
067088300X,140278826,1
670878103,140270590,1
670878103,067087485X,1
943233437,943233828,1
943233437,943233623,1
375727345,393046974,1
156001454,151262276,1
446608890,446525774,1
059044316X,590456822,1
425188787,042519471X,1
312983298,312983271,1
312983298,031298328X,1
312983298,312983301,1
743437640,671014218,1
1551668912,1551668114,1
380017601,380018446,1
671024418,067102440X,1
671024418,671024426,1
671024418,671024396,1
067102440X,671024426,1
067102440X,671024396,1
671024426,671024396,1
140346848,140346031,1
140346848,141310979,1
140346848,140361707,1
140346031,140361707,1
042515601X,425174808,1
042515601X,425147363,1
042515601X,425151875,1
140293442,1573226882,1
140293442,140295577,1
140293469,1573228214,1
140293469,140295569,1
920668372,920668364,1
812566637,812575237,1
812566637,312867875,1
451099648,451092163,1
60801115,60809736,1
553149660,553239767,1
425152251,374266425,1
312924585,312022824,1
312924585,749309423,1
385479565,679430946,1
743421574,743421566,1
312309295,312283849,1
1931561230,60582294,1
312274920,312242360,1
038081658X,380821001,1
038081658X,380979055,1
886771544,886772915,1
312974485,312979584,1
312974485,312990030,1
312974485,312969228,1
312979584,312990030,1
312979584,312969228,1
553380958,553379267,1
553380958,553380966,1
553380958,553565273,1
886776880,886778964,1
886776880,886777119,1
886776880,886777399,1
886776880,886775825,1
886776880,886778999,1
886776880,886778778,1
886776880,886776902,1
886776880,886776988,1
886776880,886778220,1
886776880,886778190,1
886776880,886778514,1
395272238,345296052,1
380731800,380731797,1
380731797,151002991,1
684849739,684810794,1
312171838,1550541129,1
312171838,312194404,1
312171838,312167792,1
671042505,671042513,1
425162443,425155439,1
425183238,425103285,1
553802240,553584014,1
373711646,373711670,1
345423291,449911160,1
345423291,345434943,1
345423291,449003981,1
345423291,345441265,1
345423291,345433491,1
345423291,449006158,1
345423291,044900483X,1
345423291,345410394,1
345423291,345423097,1
345423291,449004279,1
345423291,345431057,1
345423291,449002268,1
